,DSTRCT_PPR_KIND_QTY,COMB_FOOD_VEGET,DSTRCT_ETC_KIND_QTY,DSTRCT_ELEPDT_KIND_QTY,COMB_PLAS_KIND,NCMB_SUM,SPEC_SUM,DSTRCT_FMDRSNS_KIND_QTY,TOT_SUM,DSTRCT_FARM_KIND_QTY,NCMB_SAND_KIND,DSTRCT_FURN_KIND_QTY,ETC_KIND,FOOD_SUM,DSTRCT_F_LIGHT_QTY,COMB_SUM,DSTRCT_SUM,CTS_JIDT_NM,DSTRCT_WTC_OIL_KIND_QTY,COMB_RUBBER_KIND,DSTRCT_LUBRICANT_QTY,DSTRCT_BATTERY_KIND_QTY,DSTRCT_CLOTHES_KIND_QTY,COMB_ETC_ETC_KIND,DSTRCT_SYNRSNS_KIND_QTY,COMB_WOOD_KIND,DSTRCT_S_IRON_KIND_QTY,COMB_PPR_KIND,DSTRCT_PLAS_KIND_QTY,NCMB_MET_KIND,DSTRCT_CAN_KIND_QTY,DATA_TM_NM,NCMB_ETC_KIND,DSTRCT_GLSS_KIND_QTY,NCMB_GLSS_KIND,DSTRCT_TIRE_KIND_QTY,CITY_JIDT_NM,year
10,0.0,0.0,0.0,0.0,23.9,0.0,132.6,0,132.6,0.0,0.0,0.0,0,0.0,0.0,132.6,0.0,중구,0.0,10.9,0.0,0.0,0.0,50.5,0.0,15.6,0.0,31.7,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,서울,2014
11,141.4,0.0,0.0,0.0,0.0,0.0,0.0,0,258.6,0.0,0.0,0.0,0,82.3,0.3,0.0,176.3,중구,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,22.1,0.0,0.9,0.0,2.0,재활용,0.0,9.4,0.0,0.0,서울,2014
12,55.6,0.0,0.0,0.1,4.1,0.0,87.3,0,245.4,0.0,0.0,0.0,0,64.0,0.1,87.3,94.1,용산구,0.6,1.0,0.0,0.0,1.4,48.9,3.4,4.6,11.0,28.7,11.4,0.0,3.4,발생량,0.0,7.1,0.0,0.0,서울,2014
13,0.0,0.0,0.0,0.0,1.0,0.0,8.2,0,8.2,0.0,0.0,0.0,0,0.0,0.0,8.2,0.0,용산구,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.3,0.0,3.5,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,서울,2014
14,0.0,0.0,0.0,0.0,3.1,0.0,79.1,0,79.1,0.0,0.0,0.0,0,0.0,0.0,79.1,0.0,용산구,0.0,1.0,0.0,0.0,0.0,45.5,0.0,4.3,0.0,25.2,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,서울,2014
15,55.6,0.0,0.0,0.1,0.0,0.0,0.0,0,158.1,0.0,0.0,0.0,0,64.0,0.1,0.0,94.1,용산구,0.6,0.0,0.0,0.0,1.4,0.0,3.4,0.0,11.0,0.0,11.4,0.0,3.4,재활용,0.0,7.1,0.0,0.0,서울,2014
16,32.9,0.0,0.3,0.5,25.4,1.5,86.0,0,228.6,0.0,0.3,0.6,0,73.3,0.1,84.5,69.3,성동구,0.3,1.4,0.0,0.0,1.3,24.1,0.3,1.3,3.8,32.3,11.9,0.2,6.7,발생량,1.0,10.6,0.0,0.0,서울,2014
17,0.0,0.0,0.0,0.0,2.3,1.5,20.9,0,20.9,0.0,0.3,0.0,0,0.0,0.0,19.4,0.0,성동구,0.0,0.2,0.0,0.0,0.0,12.8,0.0,0.5,0.0,3.6,0.0,0.2,0.0,매립,1.0,0.0,0.0,0.0,서울,2014
18,0.0,0.0,0.0,0.0,23.1,0.0,65.1,0,65.1,0.0,0.0,0.0,0,0.0,0.0,65.1,0.0,성동구,0.0,1.2,0.0,0.0,0.0,11.3,0.0,0.8,0.0,28.7,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,서울,2014
19,32.9,0.0,0.3,0.5,0.0,0.0,0.0,0,142.6,0.0,0.0,0.6,0,73.3,0.1,0.0,69.3,성동구,0.3,0.0,0.0,0.0,1.3,0.0,0.3,0.0,3.8,0.0,11.9,0.0,6.7,재활용,0.0,10.6,0.0,0.0,서울,2014
20,69.5,0.0,0.0,0.4,21.3,6.4,89.2,0,298.7,0.0,0.9,0.0,0,87.1,0.2,82.8,122.4,광진구,0.0,1.9,0.0,0.0,1.4,24.2,17.4,1.9,10.4,33.5,7.3,0.9,2.1,발생량,3.8,13.7,0.8,0.0,서울,2014
21,0.0,0.0,0.0,0.0,8.1,2.5,34.1,0,34.1,0.0,0.3,0.0,0,0.0,0.0,31.6,0.0,광진구,0.0,0.7,0.0,0.0,0.0,9.3,0.0,0.7,0.0,12.8,0.0,0.3,0.0,매립,1.6,0.0,0.3,0.0,서울,2014
22,0.0,0.0,0.0,0.0,13.2,3.9,55.1,0,55.1,0.0,0.6,0.0,0,0.0,0.0,51.2,0.0,광진구,0.0,1.2,0.0,0.0,0.0,14.9,0.0,1.2,0.0,20.7,0.0,0.6,0.0,소각,2.2,0.0,0.5,0.0,서울,2014
23,69.5,0.0,0.0,0.4,0.0,0.0,0.0,0,209.5,0.0,0.0,0.0,0,87.1,0.2,0.0,122.4,광진구,0.0,0.0,0.0,0.0,1.4,0.0,17.4,0.0,10.4,0.0,7.3,0.0,2.1,재활용,0.0,13.7,0.0,0.0,서울,2014
24,86.7,5.1,0.0,0.0,27.4,2.8,113.9,0,382.8,0.0,0.2,7.6,0,93.9,0.0,111.1,175.0,동대문구,0.0,0.6,0.0,0.0,0.0,12.1,8.1,4.8,2.2,61.1,4.0,1.5,25.7,발생량,0.4,40.7,0.7,0.0,서울,2014
25,0.0,0.9,0.0,0.0,5.0,0.5,23.0,0,23.0,0.0,0.0,0.0,0,0.0,0.0,22.5,0.0,동대문구,0.0,0.1,0.0,0.0,0.0,2.2,0.0,0.9,0.0,13.4,0.0,0.3,0.0,매립,0.1,0.0,0.1,0.0,서울,2014
26,0.0,4.2,0.0,0.0,22.4,2.3,90.9,0,90.9,0.0,0.2,0.0,0,0.0,0.0,88.6,0.0,동대문구,0.0,0.5,0.0,0.0,0.0,9.9,0.0,3.9,0.0,47.7,0.0,1.2,0.0,소각,0.3,0.0,0.6,0.0,서울,2014
27,86.7,0.0,0.0,0.0,0.0,0.0,0.0,0,268.9,0.0,0.0,7.6,0,93.9,0.0,0.0,175.0,동대문구,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,2.2,0.0,4.0,0.0,25.7,재활용,0.0,40.7,0.0,0.0,서울,2014
28,84.4,0.0,0.2,0.0,3.5,2.0,101.4,0,353.2,0.0,0.4,0.0,0,100.7,0.1,99.4,151.1,중랑구,0.0,9.2,0.0,0.1,0.1,11.3,0.9,6.5,2.7,68.9,4.2,0.6,20.7,발생량,0.2,37.7,0.8,0.0,서울,2014
29,0.0,0.0,0.0,0.0,1.0,2.0,18.8,0,18.8,0.0,0.4,0.0,0,0.0,0.0,16.8,0.0,중랑구,0.0,5.0,0.0,0.0,0.0,3.8,0.0,3.0,0.0,4.0,0.0,0.6,0.0,매립,0.2,0.0,0.8,0.0,서울,2014
30,0.0,0.0,0.0,0.0,2.5,0.0,82.6,0,82.6,0.0,0.0,0.0,0,0.0,0.0,82.6,0.0,중랑구,0.0,4.2,0.0,0.0,0.0,7.5,0.0,3.5,0.0,64.9,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,서울,2014
31,84.4,0.0,0.2,0.0,0.0,0.0,0.0,0,251.8,0.0,0.0,0.0,0,100.7,0.1,0.0,151.1,중랑구,0.0,0.0,0.0,0.1,0.1,0.0,0.9,0.0,2.7,0.0,4.2,0.0,20.7,재활용,0.0,37.7,0.0,0.0,서울,2014
32,78.7,0.0,0.0,0.6,11.5,0.7,119.0,0,345.0,0.0,0.0,15.0,0,105.1,0.1,118.3,120.9,성북구,0.2,8.0,0.0,0.0,1.5,66.2,6.7,3.0,0.0,29.6,5.1,0.0,5.4,발생량,0.7,7.6,0.0,0.0,서울,2014
33,0.0,0.0,0.0,0.0,3.6,0.7,23.7,0,23.7,0.0,0.0,0.0,0,0.0,0.0,23.0,0.0,성북구,0.0,2.0,0.0,0.0,0.0,8.4,0.0,1.0,0.0,8.0,0.0,0.0,0.0,매립,0.7,0.0,0.0,0.0,서울,2014
34,0.0,0.0,0.0,0.0,7.9,0.0,95.3,0,95.3,0.0,0.0,0.0,0,0.0,0.0,95.3,0.0,성북구,0.0,6.0,0.0,0.0,0.0,57.8,0.0,2.0,0.0,21.6,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,서울,2014
35,78.7,0.0,0.0,0.6,0.0,0.0,0.0,0,226.0,0.0,0.0,15.0,0,105.1,0.1,0.0,120.9,성북구,0.2,0.0,0.0,0.0,1.5,0.0,6.7,0.0,0.0,0.0,5.1,0.0,5.4,재활용,0.0,7.6,0.0,0.0,서울,2014
36,4.2,3.7,0.3,0.6,18.9,2.3,80.1,0,227.9,0.0,0.3,0.0,0,86.7,1.9,77.8,61.1,강북구,0.4,0.5,0.0,0.3,0.2,9.6,10.5,3.7,3.2,41.4,13.0,0.9,6.2,발생량,0.2,20.3,0.9,0.0,서울,2014
37,0.0,0.7,0.0,0.0,2.9,0.7,15.5,0,15.5,0.0,0.2,0.0,0,0.0,0.0,14.8,0.0,강북구,0.0,0.2,0.0,0.0,0.0,2.6,0.0,0.9,0.0,7.5,0.0,0.1,0.0,매립,0.0,0.0,0.4,0.0,서울,2014
38,0.0,3.0,0.0,0.0,16.0,1.6,64.6,0,64.6,0.0,0.1,0.0,0,0.0,0.0,63.0,0.0,강북구,0.0,0.3,0.0,0.0,0.0,7.0,0.0,2.8,0.0,33.9,0.0,0.8,0.0,소각,0.2,0.0,0.5,0.0,서울,2014
39,4.2,0.0,0.3,0.6,0.0,0.0,0.0,0,147.8,0.0,0.0,0.0,0,86.7,1.9,0.0,61.1,강북구,0.4,0.0,0.0,0.3,0.2,0.0,10.5,0.0,3.2,0.0,13.0,0.0,6.2,재활용,0.0,20.3,0.0,0.0,서울,2014
40,67.8,0.0,0.8,0.5,0.0,12.5,67.9,0,324.3,0.0,0.3,9.4,0,94.3,0.0,55.4,162.1,도봉구,0.0,0.0,0.0,0.0,0.0,55.4,13.9,0.0,20.7,0.0,25.6,0.0,10.8,발생량,12.2,12.6,0.0,0.0,서울,2014
41,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0,12.5,0.0,0.3,0.0,0,0.0,0.0,0.0,0.0,도봉구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,12.2,0.0,0.0,0.0,서울,2014
42,0.0,0.0,0.0,0.0,0.0,0.0,55.4,0,55.4,0.0,0.0,0.0,0,0.0,0.0,55.4,0.0,도봉구,0.0,0.0,0.0,0.0,0.0,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,서울,2014
43,67.8,0.0,0.8,0.5,0.0,0.0,0.0,0,256.4,0.0,0.0,9.4,0,94.3,0.0,0.0,162.1,도봉구,0.0,0.0,0.0,0.0,0.0,0.0,13.9,0.0,20.7,0.0,25.6,0.0,10.8,재활용,0.0,12.6,0.0,0.0,서울,2014
44,26.8,0.0,0.9,1.7,1.1,0.0,116.2,0,345.0,0.0,0.0,7.1,0,164.3,0.2,116.2,64.5,노원구,0.0,1.1,0.0,0.1,4.1,77.0,1.8,9.0,0.2,28.0,7.8,0.0,3.3,발생량,0.0,10.5,0.0,0.0,서울,2014
45,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,11.0,0.0,0.0,0.0,0,0.0,0.0,11.0,0.0,노원구,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,서울,2014
46,0.0,0.0,0.0,0.0,1.1,0.0,105.2,0,105.2,0.0,0.0,0.0,0,0.0,0.0,105.2,0.0,노원구,0.0,1.1,0.0,0.0,0.0,66.0,0.0,9.0,0.0,28.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,서울,2014
47,26.8,0.0,0.9,1.7,0.0,0.0,0.0,0,228.8,0.0,0.0,7.1,0,164.3,0.2,0.0,64.5,노원구,0.0,0.0,0.0,0.1,4.1,0.0,1.8,0.0,0.2,0.0,7.8,0.0,3.3,재활용,0.0,10.5,0.0,0.0,서울,2014
48,10.0,0.0,0.4,0.3,4.1,0.0,141.4,0,291.3,0.0,0.0,9.0,0,85.0,0.1,141.4,64.9,은평구,0.8,6.9,0.0,0.0,2.5,99.1,12.0,15.3,12.8,16.0,6.3,0.0,4.3,발생량,0.0,6.4,0.0,0.0,서울,2014
49,0.0,0.0,0.0,0.0,2.1,0.0,96.9,0,96.9,0.0,0.0,0.0,0,0.0,0.0,96.9,0.0,은평구,0.0,4.7,0.0,0.0,0.0,78.2,0.0,2.8,0.0,9.1,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,서울,2014
50,0.0,0.0,0.0,0.0,2.0,0.0,44.5,0,44.5,0.0,0.0,0.0,0,0.0,0.0,44.5,0.0,은평구,0.0,2.2,0.0,0.0,0.0,20.9,0.0,12.5,0.0,6.9,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,서울,2014
51,10.0,0.0,0.4,0.3,0.0,0.0,0.0,0,149.9,0.0,0.0,9.0,0,85.0,0.1,0.0,64.9,은평구,0.8,0.0,0.0,0.0,2.5,0.0,12.0,0.0,12.8,0.0,6.3,0.0,4.3,재활용,0.0,6.4,0.0,0.0,서울,2014
52,52.1,0.0,0.0,0.0,3.9,0.6,94.2,0,288.5,0.0,0.0,0.0,0,82.4,0.3,93.6,111.9,서대문구,0.0,3.4,0.0,5.7,0.0,73.8,5.1,4.5,19.2,8.0,6.0,0.1,2.0,발생량,0.5,21.5,0.0,0.0,서울,2014
53,0.0,0.0,0.0,0.0,0.8,0.6,8.3,0,8.3,0.0,0.0,0.0,0,0.0,0.0,7.7,0.0,서대문구,0.0,0.1,0.0,0.0,0.0,5.8,0.0,0.3,0.0,0.7,0.0,0.1,0.0,매립,0.5,0.0,0.0,0.0,서울,2014
54,0.0,0.0,0.0,0.0,3.1,0.0,85.9,0,85.9,0.0,0.0,0.0,0,0.0,0.0,85.9,0.0,서대문구,0.0,3.3,0.0,0.0,0.0,68.0,0.0,4.2,0.0,7.3,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,서울,2014
55,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0,194.3,0.0,0.0,0.0,0,82.4,0.3,0.0,111.9,서대문구,0.0,0.0,0.0,5.7,0.0,0.0,5.1,0.0,19.2,0.0,6.0,0.0,2.0,재활용,0.0,21.5,0.0,0.0,서울,2014
56,77.1,3.6,4.8,0.2,23.6,3.6,124.4,0,449.1,0.0,0.2,8.9,0,128.7,0.1,120.8,196.0,마포구,0.0,1.3,0.0,0.1,16.1,15.6,25.8,1.8,18.4,74.9,15.1,0.4,9.4,발생량,2.3,20.0,0.7,0.0,서울,2014
57,0.0,0.3,0.0,0.0,2.2,0.3,11.7,0,11.7,0.0,0.0,0.0,0,0.0,0.0,11.4,0.0,마포구,0.0,0.1,0.0,0.0,0.0,1.5,0.0,0.2,0.0,7.1,0.0,0.0,0.0,매립,0.2,0.0,0.1,0.0,서울,2014
58,0.0,3.3,0.0,0.0,21.4,3.3,112.7,0,112.7,0.0,0.2,0.0,0,0.0,0.0,109.4,0.0,마포구,0.0,1.2,0.0,0.0,0.0,14.1,0.0,1.6,0.0,67.8,0.0,0.4,0.0,소각,2.1,0.0,0.6,0.0,서울,2014
59,77.1,0.0,4.8,0.2,0.0,0.0,0.0,0,324.7,0.0,0.0,8.9,0,128.7,0.1,0.0,196.0,마포구,0.0,0.0,0.0,0.1,16.1,0.0,25.8,0.0,18.4,0.0,15.1,0.0,9.4,재활용,0.0,20.0,0.0,0.0,서울,2014
60,84.8,0.0,1.2,0.3,0.0,0.0,107.9,0,310.1,0.0,0.0,0.0,0,99.8,0.1,107.9,102.4,양천구,0.0,0.0,0.0,0.1,9.9,107.9,0.6,0.0,0.1,0.0,0.6,0.0,1.7,발생량,0.0,3.0,0.0,0.0,서울,2014
61,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0,14.9,0.0,0.0,0.0,0,0.0,0.0,14.9,0.0,양천구,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,서울,2014
62,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0,93.0,0.0,0.0,0.0,0,0.0,0.0,93.0,0.0,양천구,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,서울,2014
63,84.8,0.0,1.2,0.3,0.0,0.0,0.0,0,202.2,0.0,0.0,0.0,0,99.8,0.1,0.0,102.4,양천구,0.0,0.0,0.0,0.1,9.9,0.0,0.6,0.0,0.1,0.0,0.6,0.0,1.7,재활용,0.0,3.0,0.0,0.0,서울,2014
64,28.3,0.0,24.1,1.0,8.1,6.8,125.0,0,365.9,0.0,0.3,0.2,0,149.8,0.3,118.2,91.1,강서구,0.0,8.3,0.0,0.2,0.3,71.3,3.5,3.4,0.6,27.1,13.9,1.5,4.7,발생량,4.4,14.0,0.6,0.0,서울,2014
65,0.0,0.0,0.0,0.0,3.2,4.3,25.0,0,25.0,0.0,0.1,0.0,0,0.0,0.0,20.7,0.0,강서구,0.0,2.5,0.0,0.0,0.0,6.1,0.0,3.4,0.0,5.5,0.0,0.3,0.0,매립,3.8,0.0,0.1,0.0,서울,2014
66,0.0,0.0,0.0,0.0,4.9,2.5,100.0,0,100.0,0.0,0.2,0.0,0,0.0,0.0,97.5,0.0,강서구,0.0,5.8,0.0,0.0,0.0,65.2,0.0,0.0,0.0,21.6,0.0,1.2,0.0,소각,0.6,0.0,0.5,0.0,서울,2014
67,28.3,0.0,24.1,1.0,0.0,0.0,0.0,0,240.9,0.0,0.0,0.2,0,149.8,0.3,0.0,91.1,강서구,0.0,0.0,0.0,0.2,0.3,0.0,3.5,0.0,0.6,0.0,13.9,0.0,4.7,재활용,0.0,14.0,0.0,0.0,서울,2014
68,23.6,0.0,0.0,1.1,13.9,0.0,129.1,0,300.7,0.0,0.0,0.0,0,108.0,0.4,129.1,63.6,구로구,0.0,6.3,0.0,0.2,0.0,84.5,22.2,9.5,1.3,14.9,2.4,0.0,1.6,발생량,0.0,10.8,0.0,0.0,서울,2014
69,0.0,0.0,0.0,0.0,3.1,0.0,16.2,0,16.2,0.0,0.0,0.0,0,0.0,0.0,16.2,0.0,구로구,0.0,1.0,0.0,0.0,0.0,6.1,0.0,2.0,0.0,4.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,서울,2014
70,0.0,0.0,0.0,0.0,10.8,0.0,112.9,0,112.9,0.0,0.0,0.0,0,0.0,0.0,112.9,0.0,구로구,0.0,5.3,0.0,0.0,0.0,78.4,0.0,7.5,0.0,10.9,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,서울,2014
71,23.6,0.0,0.0,1.1,0.0,0.0,0.0,0,171.6,0.0,0.0,0.0,0,108.0,0.4,0.0,63.6,구로구,0.0,0.0,0.0,0.2,0.0,0.0,22.2,0.0,1.3,0.0,2.4,0.0,1.6,재활용,0.0,10.8,0.0,0.0,서울,2014
72,31.9,0.2,2.7,1.1,4.5,2.4,86.3,0,242.9,0.0,0.8,5.5,0,62.4,0.7,83.9,94.2,금천구,0.0,0.5,0.0,0.1,1.6,72.8,8.6,1.1,7.2,4.8,11.6,0.0,7.2,발생량,1.6,16.0,0.0,0.0,서울,2014
73,0.0,0.1,0.0,0.0,1.1,2.4,75.7,0,75.7,0.0,0.8,0.0,0,0.0,0.0,73.3,0.0,금천구,0.0,0.2,0.0,0.0,0.0,69.6,0.0,0.0,0.0,2.3,0.0,0.0,0.0,매립,1.6,0.0,0.0,0.0,서울,2014
74,0.0,0.0,0.0,0.0,2.3,0.0,7.7,0,7.7,0.0,0.0,0.0,0,0.0,0.0,7.7,0.0,금천구,0.0,0.2,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.2,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,서울,2014
75,31.9,0.1,2.7,1.1,1.1,0.0,2.9,0,159.5,0.0,0.0,5.5,0,62.4,0.7,2.9,94.2,금천구,0.0,0.1,0.0,0.1,1.6,0.2,8.6,0.1,7.2,1.3,11.6,0.0,7.2,재활용,0.0,16.0,0.0,0.0,서울,2014
76,4.5,0.0,0.3,0.5,3.2,11.5,142.1,0,315.8,0.0,4.0,9.8,0,117.5,0.1,130.6,56.2,영등포구,0.0,3.0,0.0,0.1,0.5,3.0,4.1,3.0,4.3,118.4,7.7,3.0,6.2,발생량,1.0,18.1,3.5,0.0,서울,2014
77,0.0,0.0,0.0,0.0,1.0,3.5,36.6,0,36.6,0.0,1.0,0.0,0,0.0,0.0,33.1,0.0,영등포구,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.1,0.0,1.0,0.0,매립,0.0,0.0,1.5,0.0,서울,2014
78,0.0,0.0,0.0,0.0,2.2,8.0,105.5,0,105.5,0.0,3.0,0.0,0,0.0,0.0,97.5,0.0,영등포구,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,89.3,0.0,2.0,0.0,소각,1.0,0.0,2.0,0.0,서울,2014
79,4.5,0.0,0.3,0.5,0.0,0.0,0.0,0,173.7,0.0,0.0,9.8,0,117.5,0.1,0.0,56.2,영등포구,0.0,0.0,0.0,0.1,0.5,0.0,4.1,0.0,4.3,0.0,7.7,0.0,6.2,재활용,0.0,18.1,0.0,0.0,서울,2014
80,61.9,0.0,13.8,0.2,0.0,0.0,90.2,0,298.8,0.0,0.0,0.0,0,93.8,0.1,90.2,114.8,동작구,0.0,0.0,0.0,0.1,4.0,90.2,10.6,0.0,11.0,0.0,6.9,0.0,1.6,발생량,0.0,4.6,0.0,0.0,서울,2014
81,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0,16.9,0.0,0.0,0.0,0,0.0,0.0,16.9,0.0,동작구,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,서울,2014
82,0.0,0.0,0.0,0.0,0.0,0.0,73.3,0,73.3,0.0,0.0,0.0,0,0.0,0.0,73.3,0.0,동작구,0.0,0.0,0.0,0.0,0.0,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,서울,2014
83,61.9,0.0,13.8,0.2,0.0,0.0,0.0,0,208.6,0.0,0.0,0.0,0,93.8,0.1,0.0,114.8,동작구,0.0,0.0,0.0,0.1,4.0,0.0,10.6,0.0,11.0,0.0,6.9,0.0,1.6,재활용,0.0,4.6,0.0,0.0,서울,2014
84,44.6,0.0,0.7,0.3,0.0,0.0,129.2,0,327.5,0.0,0.0,0.0,0,100.4,0.1,129.2,97.9,관악구,0.3,0.0,0.0,0.1,7.3,129.2,11.2,0.0,7.3,0.0,16.0,0.0,3.8,발생량,0.0,6.2,0.0,0.0,서울,2014
85,0.0,0.0,0.0,0.0,0.0,0.0,98.2,0,98.2,0.0,0.0,0.0,0,0.0,0.0,98.2,0.0,관악구,0.0,0.0,0.0,0.0,0.0,98.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,서울,2014
